MatchID,Date,PlayerName,Team,Opponent,Position,TotalRaids,SuccessfulRaids,TotalTackles,SuccessfulTackles,RaidPoints,TacklePoints,MatchDuration,RaidSuccessRate,TackleSuccessRate,PointsScored,Injuries,YellowCards,RedCards,MatchResult,TeamPoints,OpponentPoints,MVP,DateOfBirth,PlayerAge,PlayerNationality,MatchLocation,HomeOrAway,TeamRank,WinStreak,LossStreak,PlayerExperience,TotalMatchesPlayed,IsAllRounder
571,2021-12-27,Vishal Bhardwaj,Tamil Thalaivas,Patna Pirates,Defender,18,3,15,14,3,28,49,16.67,93.33,31,1,0,0,Win,30,19,Vishal Bhardwaj,1988-07-19,36,Pakistan,Kolkata,Away,7,1,3,5,89,False
572,2021-12-25,Arjun Deshwal,Jaipur Pink Panthers,Telugu Titans,Defender,13,4,13,0,4,0,31,30.77,0.0,4,2,0,0,Loss,38,28,N/A,1993-10-24,31,Sri Lanka,Kolkata,Away,9,4,0,13,68,False
573,2024-07-17,Abhijeet Malik,Jaipur Pink Panthers,Gujarat Fortunegiants,All-Rounder,8,5,15,7,5,14,54,62.5,46.67,19,1,0,1,Loss,37,31,N/A,1988-04-20,37,India,Jaipur,Home,8,2,2,4,83,False
574,2023-03-22,Prince,U Mumba,Patna Pirates,All-Rounder,12,2,9,0,2,0,48,16.67,0.0,2,1,0,0,Win,21,23,N/A,1998-02-11,27,Pakistan,Mumbai,Home,5,5,2,15,52,False
575,2020-12-22,Arpit Saroha,Tamil Thalaivas,Hariyana Steelers,All-Rounder,14,9,8,3,9,6,35,64.29,37.5,15,2,0,0,Loss,21,17,N/A,1993-02-22,32,Sri Lanka,Bengaluru,Away,11,4,1,12,31,False
576,2021-01-03,Surjeet Singh,Telugu Titans,Tamil Thalaivas,Defender,21,2,12,5,2,10,56,9.52,41.67,12,1,0,0,Loss,40,25,Surjeet Singh,1988-04-25,37,Bangladesh,Lucknow,Away,4,0,5,8,37,False
577,2024-07-02,Sahil,Dabang Delhi,Bengal Warriors,Raider,16,16,5,1,16,2,56,100.0,20.0,18,1,0,1,Loss,38,35,Sahil,1993-04-07,32,Pakistan,Lucknow,Away,11,5,3,12,82,False
578,2023-05-07,Akshay Bhoir,Bengal Warriors,U Mumba,Raider,12,10,4,1,10,2,34,83.33,25.0,12,3,0,0,Loss,37,25,Akshay Bhoir,1995-08-04,29,Sri Lanka,Patna,Away,8,2,2,4,25,False
579,2019-10-22,Vishal,Dabang Delhi,Telugu Titans,Raider,5,1,5,1,1,2,58,20.0,20.0,3,0,0,0,Loss,21,21,N/A,2004-04-10,21,Sri Lanka,Chennai,Away,3,2,0,11,36,False
580,2021-12-16,Jaideep Dahiya,Hariyana Steelers,Gujarat Fortunegiants,Raider,22,2,9,8,2,16,30,9.09,88.89,18,1,1,1,Loss,26,25,Jaideep Dahiya,2001-05-06,24,India,Chennai,Away,1,0,5,8,49,False
581,2021-06-04,Pardeep Narwal,UP Yoddha,Dabang Delhi,Raider,13,13,12,12,13,24,59,100.0,100.0,37,1,1,0,Win,20,32,N/A,2004-02-03,21,India,Chandigarh,Away,10,3,4,15,75,False
582,2019-11-17,Maninder Singh,Bengal Warriors,Hariyana Steelers,Raider,10,3,5,3,3,6,59,30.0,60.0,9,1,0,0,Win,29,31,Maninder Singh,1987-07-09,37,India,Ahmedabad,Away,8,3,3,12,39,False
583,2024-02-25,Vishal Bhardwaj,Tamil Thalaivas,Jaipur Pink Panthers,All-Rounder,11,4,9,7,4,14,59,36.36,77.78,18,2,0,0,Win,29,23,Vishal Bhardwaj,1994-06-14,30,Sri Lanka,Hyderabad,Away,9,0,3,8,69,False
584,2023-06-21,Ankit,Patna Pirates,Bengal Warriors,All-Rounder,19,15,13,8,15,16,32,78.95,61.54,31,2,1,0,Win,31,31,N/A,1984-08-10,40,Bangladesh,Bengaluru,Away,11,1,1,7,86,False
585,2023-09-06,Vaibhav Garje,Bengal Warriors,Hariyana Steelers,All-Rounder,16,11,13,11,11,22,55,68.75,84.62,33,3,1,0,Win,26,21,N/A,1985-12-03,39,Nepal,Ahmedabad,Away,11,1,5,11,65,False
586,2020-10-25,Sagar,Tamil Thalaivas,U Mumba,Raider,16,7,14,2,7,4,48,43.75,14.29,11,2,1,0,Loss,23,21,Sagar,2000-02-15,25,Pakistan,Chennai,Home,2,3,5,3,51,False
587,2019-01-03,Rathan K,UP Yoddha,Hariyana Steelers,Defender,5,2,8,3,2,6,31,40.0,37.5,8,3,1,1,Loss,35,20,Rathan K,1984-07-23,40,Sri Lanka,Bengaluru,Away,5,2,4,13,82,False
588,2020-03-28,Rohit Gulia,Patna Pirates,Dabang Delhi,Raider,16,13,13,13,13,26,31,81.25,100.0,39,0,0,0,Win,30,17,N/A,1990-11-17,34,Bangladesh,Kolkata,Away,8,4,4,4,26,False
589,2021-08-19,Pardeep Narwal,UP Yoddha,Jaipur Pink Panthers,Defender,11,0,15,5,0,10,40,0.0,33.33,10,1,1,1,Win,34,16,N/A,1985-01-10,40,Sri Lanka,Hyderabad,Away,8,1,0,11,33,False
590,2025-04-14,Adarsh T,Telugu Titans,U Mumba,All-Rounder,12,12,8,6,12,12,35,100.0,75.0,24,2,1,0,Loss,22,24,N/A,1994-02-04,31,Sri Lanka,Hyderabad,Home,1,0,1,10,84,False
591,2022-06-28,M Abishek,Tamil Thalaivas,Dabang Delhi,Defender,7,2,15,4,2,8,30,28.57,26.67,10,2,0,1,Loss,28,21,N/A,2004-10-11,20,Bangladesh,Hyderabad,Away,8,2,2,9,32,False
592,2019-08-06,Pawan Sehrawat,Telugu Titans,Hariyana Steelers,Defender,18,1,7,3,1,6,34,5.56,42.86,7,1,1,0,Loss,22,33,N/A,1987-04-02,38,Bangladesh,Kolkata,Away,7,4,1,11,33,False
593,2023-11-15,Amit Kumar,Gujarat Fortunegiants,Bengal Warriors,Defender,18,16,12,4,16,8,52,88.89,33.33,24,2,0,0,Win,22,25,Amit Kumar,1990-03-10,35,Bangladesh,Bengaluru,Away,7,2,4,15,32,False
594,2024-09-05,Siddhant Bhosale,U Mumba,Jaipur Pink Panthers,Raider,11,11,13,9,11,18,56,100.0,69.23,29,0,1,1,Loss,27,19,N/A,1998-02-04,27,Pakistan,Ahmedabad,Away,11,4,4,13,41,False
595,2018-09-30,Abinesh Nadarajan,Tamil Thalaivas,Bengal Warriors,All-Rounder,7,3,4,0,3,0,44,42.86,0.0,3,0,0,0,Loss,24,18,Abinesh Nadarajan,1997-01-27,28,Bangladesh,Mumbai,Away,10,5,2,7,96,False
596,2022-03-15,Ankit,Hariyana Steelers,Telugu Titans,All-Rounder,7,3,8,4,3,8,58,42.86,50.0,11,2,1,1,Win,34,20,N/A,1990-07-26,34,India,Chandigarh,Home,7,1,0,13,59,False
597,2018-02-16,Rakesh,Gujarat Fortunegiants,Dabang Delhi,Raider,7,4,6,6,4,12,54,57.14,100.0,16,3,0,1,Win,35,32,Rakesh,1993-11-24,31,Pakistan,Mumbai,Away,3,1,1,3,85,False
598,2019-11-18,Ankit,UP Yoddha,Gujarat Fortunegiants,Raider,16,6,12,3,6,6,39,37.5,25.0,12,2,1,0,Win,38,30,N/A,1993-03-12,32,Pakistan,Jaipur,Away,9,4,4,13,58,False
599,2023-08-19,Rohit Gulia,Hariyana Steelers,Patna Pirates,All-Rounder,16,9,8,4,9,8,46,56.25,50.0,17,1,0,0,Loss,39,30,Rohit Gulia,1995-08-29,29,Nepal,Lucknow,Away,5,3,3,11,91,False
600,2020-10-24,Kiran Lal,UP Yoddha,Jaipur Pink Panthers,Raider,22,2,10,10,2,20,36,9.09,100.0,22,2,0,1,Loss,39,17,Kiran Lal,1995-03-22,30,Nepal,Jaipur,Away,7,2,4,15,23,False
601,2024-09-08,Surender Gill,UP Yoddha,Tamil Thalaivas,Defender,9,4,6,1,4,2,45,44.44,16.67,6,1,1,0,Win,35,33,N/A,2002-11-23,22,Bangladesh,Patna,Away,5,5,0,7,87,False
602,2024-08-18,K. Shanmugam,Gujarat Fortunegiants,Patna Pirates,All-Rounder,7,3,4,3,3,6,35,42.86,75.0,9,3,0,1,Loss,37,31,K. Shanmugam,2003-08-03,21,Nepal,Ahmedabad,Home,2,2,0,11,70,False
603,2024-08-15,Ravinder,Patna Pirates,Telugu Titans,All-Rounder,24,7,4,1,7,2,57,29.17,25.0,9,2,0,0,Win,22,35,Ravinder,1984-07-26,40,Bangladesh,Delhi,Away,2,0,0,5,70,False
604,2019-12-05,Sahil,Dabang Delhi,Telugu Titans,All-Rounder,11,9,5,2,9,4,42,81.82,40.0,13,3,0,1,Loss,40,35,Sahil,1993-09-26,31,Nepal,Hyderabad,Away,8,1,1,4,84,False
605,2018-05-22,Amit Sheoran,Bengal Warriors,U Mumba,All-Rounder,22,21,10,2,21,4,47,95.45,20.0,25,0,1,0,Win,33,28,N/A,1996-11-19,28,Nepal,Hyderabad,Away,3,3,3,11,61,False
606,2024-11-06,Vishal Bhardwaj,Tamil Thalaivas,Telugu Titans,Defender,20,14,9,4,14,8,32,70.0,44.44,22,0,0,0,Loss,34,34,N/A,2004-02-09,21,India,Chandigarh,Away,7,1,3,5,82,False
607,2018-10-14,Vinod Kumar,Gujarat Fortunegiants,Dabang Delhi,All-Rounder,8,8,9,1,8,2,33,100.0,11.11,10,2,1,1,Win,33,19,N/A,1998-03-24,27,Bangladesh,Lucknow,Away,8,4,5,8,81,False
608,2022-03-11,Amit Sheoran,Bengal Warriors,Telugu Titans,All-Rounder,14,6,13,8,6,16,35,42.86,61.54,22,1,1,0,Loss,24,29,N/A,2004-06-06,20,Nepal,Ahmedabad,Away,1,0,2,3,75,False
609,2019-03-13,Mujtaba,Telugu Titans,Hariyana Steelers,Defender,8,5,3,2,5,4,38,62.5,66.67,9,0,1,1,Win,33,34,N/A,1986-07-26,38,Bangladesh,Lucknow,Away,2,4,0,4,20,False
610,2024-02-29,Ujjval,Jaipur Pink Panthers,Patna Pirates,Defender,14,12,9,8,12,16,33,85.71,88.89,28,0,1,0,Win,37,15,Ujjval,1989-09-09,35,Nepal,Chennai,Away,11,2,1,15,48,False
611,2021-12-22,Rajnish,Telugu Titans,U Mumba,All-Rounder,5,4,14,8,4,16,30,80.0,57.14,20,1,1,0,Loss,22,35,N/A,1988-03-17,37,Bangladesh,Ahmedabad,Away,9,2,1,8,86,False
612,2024-03-06,Rajnish,Telugu Titans,Bengal Warriors,Raider,6,1,11,2,1,4,31,16.67,18.18,5,3,0,1,Win,25,15,Rajnish,2002-03-03,23,Sri Lanka,Patna,Away,2,3,3,4,29,False
613,2022-08-04,Shivam,Gujarat Fortunegiants,Telugu Titans,Raider,23,8,13,1,8,2,50,34.78,7.69,10,2,0,0,Win,32,16,Shivam,1986-11-19,38,Pakistan,Jaipur,Away,11,2,4,14,30,False
614,2022-02-10,Mohit,Telugu Titans,Tamil Thalaivas,All-Rounder,25,19,12,9,19,18,49,76.0,75.0,37,0,0,0,Win,21,27,Mohit,1985-11-24,39,Bangladesh,Ahmedabad,Away,7,5,5,9,57,False
615,2024-12-04,Arjun Deshwal,Jaipur Pink Panthers,Tamil Thalaivas,All-Rounder,13,6,14,6,6,12,60,46.15,42.86,18,3,1,1,Loss,30,24,N/A,1997-12-11,27,India,Delhi,Away,11,1,0,7,39,False
616,2023-06-27,Abhijeet Malik,Jaipur Pink Panthers,U Mumba,Defender,16,16,14,7,16,14,50,100.0,50.0,30,0,1,0,Win,21,29,Abhijeet Malik,1992-07-07,32,Sri Lanka,Ahmedabad,Away,7,0,1,8,95,False
617,2020-04-08,Ravi Kumar,Dabang Delhi,Gujarat Fortunegiants,All-Rounder,12,7,8,5,7,10,41,58.33,62.5,17,0,0,0,Win,31,17,N/A,1998-11-16,26,Nepal,Patna,Away,12,2,1,3,44,False
618,2022-12-02,Rohit Banne,Bengal Warriors,Telugu Titans,Defender,16,6,7,1,6,2,52,37.5,14.29,8,0,0,1,Win,39,31,Rohit Banne,1998-11-26,26,Nepal,Hyderabad,Away,2,0,0,3,75,False
619,2020-04-29,Balaji D,Bengal Warriors,Telugu Titans,Raider,9,5,6,1,5,2,30,55.56,16.67,7,2,0,1,Loss,22,17,Balaji D,1994-10-07,30,Nepal,Kolkata,Home,1,3,0,9,37,False
620,2023-10-25,Surender Nada,Patna Pirates,Telugu Titans,Raider,25,1,12,10,1,20,58,4.0,83.33,21,0,0,0,Loss,29,31,N/A,1998-12-01,26,Nepal,Mumbai,Away,9,2,5,13,95,False
621,2023-01-23,Anand Tomar,Jaipur Pink Panthers,Gujarat Fortunegiants,All-Rounder,13,10,6,2,10,4,57,76.92,33.33,14,0,1,0,Win,21,27,N/A,1999-02-24,26,Pakistan,Lucknow,Away,1,2,3,7,71,False
622,2018-10-11,Arjun Deshwal,Jaipur Pink Panthers,Hariyana Steelers,All-Rounder,7,6,14,0,6,0,33,85.71,0.0,6,1,1,1,Loss,20,26,Arjun Deshwal,2000-04-17,25,Nepal,Delhi,Away,4,3,1,12,84,False
623,2020-09-25,Durgesh,Telugu Titans,Jaipur Pink Panthers,All-Rounder,24,10,14,13,10,26,50,41.67,92.86,36,3,0,1,Loss,30,19,Durgesh,2004-03-08,21,India,Jaipur,Away,8,5,3,12,28,False
624,2022-07-30,Vikas Kandola,Hariyana Steelers,Patna Pirates,All-Rounder,22,22,13,6,22,12,47,100.0,46.15,34,2,0,1,Loss,34,31,Vikas Kandola,1992-03-19,33,Sri Lanka,Jaipur,Away,8,2,2,15,43,False
625,2020-12-17,K. Prapanjan,Tamil Thalaivas,Gujarat Fortunegiants,Raider,5,1,15,0,1,0,53,20.0,0.0,1,2,0,0,Win,27,19,N/A,1991-05-31,34,Sri Lanka,Ahmedabad,Away,7,1,0,7,35,False
626,2021-10-17,Shubham Shinde,Bengal Warriors,Gujarat Fortunegiants,Defender,21,2,7,2,2,4,48,9.52,28.57,6,2,1,0,Win,34,20,N/A,2005-03-09,20,Pakistan,Mumbai,Away,4,3,2,4,85,False
627,2024-03-06,Surjeet Singh,Telugu Titans,Dabang Delhi,Raider,16,4,10,5,4,10,59,25.0,50.0,14,1,0,1,Loss,27,32,Surjeet Singh,1998-03-10,27,Bangladesh,Jaipur,Away,5,3,2,14,31,False
628,2021-03-29,Rahul Chaudhari,Jaipur Pink Panthers,UP Yoddha,Defender,16,2,13,12,2,24,56,12.5,92.31,26,0,0,0,Loss,22,16,Rahul Chaudhari,1999-09-16,25,Sri Lanka,Mumbai,Away,9,0,3,5,30,False
629,2023-10-27,Ankit,Patna Pirates,Bengal Warriors,Defender,8,3,11,11,3,22,42,37.5,100.0,25,2,0,0,Loss,37,23,N/A,1998-01-24,27,Sri Lanka,Chandigarh,Away,9,4,5,15,85,False
630,2022-03-06,M Abishek,Tamil Thalaivas,U Mumba,Defender,21,12,11,10,12,20,50,57.14,90.91,32,0,1,1,Loss,33,34,N/A,2001-04-03,24,India,Hyderabad,Away,10,4,3,6,63,False
631,2024-10-01,Naresh,Hariyana Steelers,Patna Pirates,All-Rounder,9,2,5,1,2,2,57,22.22,20.0,4,1,0,1,Win,40,33,Naresh,2003-04-10,22,Bangladesh,Ahmedabad,Away,11,2,5,9,37,False
632,2023-08-21,Shivam,Gujarat Fortunegiants,Tamil Thalaivas,All-Rounder,16,14,15,0,14,0,32,87.5,0.0,14,0,0,0,Loss,27,28,N/A,1991-06-30,33,Sri Lanka,Jaipur,Away,10,2,1,13,87,False
633,2023-12-19,Nitin Rawal,Jaipur Pink Panthers,Dabang Delhi,Raider,23,19,11,10,19,20,45,82.61,90.91,39,0,1,1,Win,21,18,N/A,2003-10-26,21,Bangladesh,Patna,Away,6,3,4,10,46,False
634,2023-04-05,K Prapanjan,Hariyana Steelers,Telugu Titans,Defender,7,7,4,3,7,6,51,100.0,75.0,13,2,0,0,Win,32,33,K Prapanjan,1987-10-06,37,Bangladesh,Lucknow,Away,5,1,5,3,64,False
635,2018-09-28,Sunil Kumar,Jaipur Pink Panthers,Tamil Thalaivas,Raider,23,22,7,6,22,12,48,95.65,85.71,34,3,1,0,Loss,28,32,N/A,1993-10-22,31,Bangladesh,Kolkata,Away,2,1,4,11,98,False
636,2025-04-24,Nehal Desai,U Mumba,Telugu Titans,Raider,25,11,7,4,11,8,38,44.0,57.14,19,1,1,0,Loss,34,25,Nehal Desai,2000-04-25,25,Nepal,Chandigarh,Away,6,1,2,10,74,False
637,2025-04-10,Mohit,Telugu Titans,Bengal Warriors,Defender,19,5,9,6,5,12,45,26.32,66.67,17,0,0,0,Win,22,20,N/A,2004-08-19,20,Nepal,Patna,Away,9,0,1,9,39,False
638,2019-10-12,Mohammadreza Chiyaneh,Patna Pirates,Telugu Titans,Defender,23,1,3,0,1,0,54,4.35,0.0,1,2,0,1,Win,29,27,Mohammadreza Chiyaneh,1987-02-06,38,Nepal,Bengaluru,Away,4,3,1,3,26,False
639,2019-09-28,Parshant Kumar,Bengal Warriors,UP Yoddha,All-Rounder,19,17,4,4,17,8,60,89.47,100.0,25,3,1,1,Win,34,18,Parshant Kumar,1991-03-06,34,Sri Lanka,Hyderabad,Away,1,4,1,14,89,False
640,2024-01-26,Siddhant Bhosale,U Mumba,Dabang Delhi,All-Rounder,6,4,15,4,4,8,38,66.67,26.67,12,3,0,0,Win,33,21,N/A,1998-04-12,27,Nepal,Ahmedabad,Away,6,5,3,11,65,False
641,2023-01-15,Ankush,U Mumba,Patna Pirates,Raider,18,11,8,8,11,16,50,61.11,100.0,27,3,1,1,Loss,37,32,Ankush,2003-11-22,21,Pakistan,Hyderabad,Away,4,0,5,5,31,False
642,2024-11-02,Prince D,Telugu Titans,UP Yoddha,Defender,20,6,13,4,6,8,49,30.0,30.77,14,2,0,1,Win,34,28,N/A,1994-04-09,31,Pakistan,Patna,Away,5,5,3,10,50,False
643,2019-09-10,Rajesh Narwal,Hariyana Steelers,Dabang Delhi,Defender,14,6,3,0,6,0,35,42.86,0.0,6,3,0,1,Win,27,30,N/A,1999-01-07,26,Nepal,Bengaluru,Away,11,1,0,7,37,False
644,2020-04-23,K. Prapanjan,Tamil Thalaivas,Dabang Delhi,Defender,6,2,13,11,2,22,33,33.33,84.62,24,1,1,1,Win,38,18,N/A,1988-08-02,36,Bangladesh,Patna,Away,9,5,1,7,34,False
645,2020-05-31,Neeraj Kumar,Patna Pirates,U Mumba,Raider,7,3,10,6,3,12,44,42.86,60.0,15,3,0,1,Loss,33,29,Neeraj Kumar,2001-08-18,23,Sri Lanka,Delhi,Away,6,2,0,4,89,False
646,2018-09-22,Manjeet,Dabang Delhi,Telugu Titans,Defender,13,10,15,3,10,6,36,76.92,20.0,16,2,1,0,Loss,40,34,Manjeet,2002-09-18,22,Sri Lanka,Chennai,Away,1,2,0,6,25,False
647,2018-07-11,Pardeep Narwal,UP Yoddha,Tamil Thalaivas,Raider,9,9,15,8,9,16,54,100.0,53.33,25,3,0,1,Loss,23,25,Pardeep Narwal,1993-01-20,32,Sri Lanka,Delhi,Away,2,0,3,8,65,False
648,2024-05-04,Aashish B,U Mumba,Patna Pirates,Defender,8,5,7,6,5,12,48,62.5,85.71,17,2,0,1,Win,23,16,N/A,1998-02-22,27,India,Ahmedabad,Away,6,1,3,6,89,False
649,2024-07-22,Meetu Sharma,Hariyana Steelers,UP Yoddha,All-Rounder,7,2,8,5,2,10,43,28.57,62.5,12,1,1,1,Loss,39,29,N/A,2000-04-28,25,Nepal,Chennai,Away,9,2,1,3,84,False
650,2023-10-04,Arpit Saroha,Tamil Thalaivas,U Mumba,All-Rounder,23,1,10,0,1,0,32,4.35,0.0,1,2,1,0,Loss,40,24,Arpit Saroha,1994-05-05,31,Nepal,Hyderabad,Away,10,4,1,11,72,False
651,2024-05-17,Rahul Chaudhari,Jaipur Pink Panthers,Dabang Delhi,All-Rounder,17,14,13,9,14,18,47,82.35,69.23,32,0,1,1,Loss,28,27,Rahul Chaudhari,1998-06-14,26,Sri Lanka,Jaipur,Home,1,1,2,7,47,False
652,2018-03-07,Sumit,Dabang Delhi,Bengal Warriors,Raider,16,0,3,2,0,4,31,0.0,66.67,4,2,0,0,Loss,32,34,Sumit,1989-08-11,35,Bangladesh,Chandigarh,Away,8,2,4,3,20,False
653,2024-02-17,Parshant Kumar,Bengal Warriors,Telugu Titans,All-Rounder,22,4,4,0,4,0,56,18.18,0.0,4,0,1,1,Win,37,28,Parshant Kumar,2001-01-18,24,Bangladesh,Delhi,Away,1,1,3,15,71,False
654,2018-04-28,Arpit Saroha,Tamil Thalaivas,Jaipur Pink Panthers,Defender,10,1,13,0,1,0,55,10.0,0.0,1,2,0,0,Win,21,28,Arpit Saroha,1991-05-09,34,Sri Lanka,Kolkata,Away,11,4,1,9,69,False
655,2019-02-22,M Abishek,Tamil Thalaivas,Bengal Warriors,All-Rounder,16,14,13,1,14,2,49,87.5,7.69,16,1,0,0,Loss,28,20,N/A,2000-12-03,24,India,Kolkata,Away,1,5,1,8,45,False
656,2021-08-27,Karamvir,Patna Pirates,Dabang Delhi,Raider,6,4,4,3,4,6,46,66.67,75.0,10,1,0,0,Win,21,34,N/A,1987-10-10,37,Nepal,Jaipur,Away,8,4,1,14,85,False
657,2020-08-04,Ajinkya Kapre,Bengal Warriors,Telugu Titans,Defender,24,10,9,1,10,2,42,41.67,11.11,12,0,0,0,Win,20,28,N/A,1994-12-07,30,Sri Lanka,Lucknow,Away,8,2,0,15,61,False
658,2024-11-02,Ujjval,Jaipur Pink Panthers,Tamil Thalaivas,All-Rounder,16,2,8,4,2,8,42,12.5,50.0,10,3,1,0,Win,24,35,N/A,1989-06-15,35,Pakistan,Patna,Away,1,4,4,15,60,False
659,2020-07-16,Prashanth Kumar Rai,Patna Pirates,Telugu Titans,All-Rounder,13,11,15,12,11,24,30,84.62,80.0,35,2,0,1,Win,20,19,N/A,1994-05-20,31,Nepal,Jaipur,Away,1,5,2,8,81,False
660,2023-03-08,Abozar Mighani,UP Yoddha,Hariyana Steelers,Raider,15,12,3,3,12,6,58,80.0,100.0,18,2,1,0,Win,31,23,N/A,1984-07-30,40,India,Chennai,Away,4,2,5,8,89,False
661,2022-10-06,Vaibhav Garje,Bengal Warriors,UP Yoddha,Raider,17,16,4,2,16,4,58,94.12,50.0,20,3,0,0,Loss,30,15,N/A,1991-10-20,33,Sri Lanka,Chandigarh,Away,9,4,2,10,83,False
662,2019-10-16,Vinod Kumar,Gujarat Fortunegiants,UP Yoddha,Raider,7,4,12,3,4,6,31,57.14,25.0,10,1,0,1,Loss,31,28,N/A,1986-05-12,39,Pakistan,Delhi,Away,12,2,3,7,53,False
663,2022-04-02,Himanshu Singh,Tamil Thalaivas,Dabang Delhi,Raider,24,18,15,1,18,2,30,75.0,6.67,20,2,1,1,Loss,37,27,N/A,1996-08-18,28,India,Patna,Away,9,3,4,7,51,False
664,2021-11-13,Shubham Shinde,Bengal Warriors,Patna Pirates,Defender,19,2,14,13,2,26,38,10.53,92.86,28,1,1,0,Loss,37,17,N/A,1993-03-14,32,Bangladesh,Bengaluru,Away,7,3,5,7,40,False
665,2025-03-02,Tushar,U Mumba,Dabang Delhi,Defender,6,2,8,4,2,8,60,33.33,50.0,10,3,1,0,Win,32,20,N/A,1992-05-17,33,Nepal,Chennai,Away,12,1,3,5,90,False
666,2021-03-02,Manuj,Gujarat Fortunegiants,U Mumba,All-Rounder,12,6,7,3,6,6,35,50.0,42.86,12,3,0,0,Loss,25,27,N/A,2005-05-27,20,Bangladesh,Hyderabad,Away,6,5,3,10,25,False
667,2022-02-08,Sandeep,Patna Pirates,Jaipur Pink Panthers,Defender,19,14,14,0,14,0,33,73.68,0.0,14,2,0,0,Loss,34,33,N/A,2003-08-27,21,Bangladesh,Chennai,Away,12,5,0,4,86,False
668,2021-10-19,Abozar Mighani,UP Yoddha,Patna Pirates,Defender,15,12,11,2,12,4,31,80.0,18.18,16,2,0,0,Win,28,21,Abozar Mighani,1987-10-01,37,Pakistan,Ahmedabad,Away,1,3,3,6,44,False
669,2022-02-19,Arpit Saroha,Tamil Thalaivas,Dabang Delhi,Raider,10,2,13,12,2,24,38,20.0,92.31,26,3,1,0,Loss,21,32,Arpit Saroha,1995-01-27,30,Pakistan,Mumbai,Away,7,5,2,15,92,False
670,2021-05-12,Shankar Gadai,Gujarat Fortunegiants,Tamil Thalaivas,Defender,17,17,3,1,17,2,55,100.0,33.33,19,0,1,0,Win,29,32,Shankar Gadai,1991-01-01,34,Sri Lanka,Ahmedabad,Home,4,4,1,12,55,False
671,2024-05-14,Prashanth Kumar Rai,Patna Pirates,U Mumba,Defender,15,6,9,4,6,8,46,40.0,44.44,14,1,0,1,Loss,29,15,Prashanth Kumar Rai,2004-01-17,21,Bangladesh,Bengaluru,Away,3,0,5,9,35,False
672,2021-07-05,Vishal,Dabang Delhi,Telugu Titans,Defender,11,6,14,13,6,26,43,54.55,92.86,32,1,0,0,Win,32,25,N/A,1995-07-30,29,Pakistan,Kolkata,Away,4,3,1,4,94,False
673,2019-11-14,Shubham Shinde,Bengal Warriors,Jaipur Pink Panthers,Defender,16,7,11,2,7,4,34,43.75,18.18,11,2,1,0,Loss,34,32,Shubham Shinde,1997-07-10,27,India,Ahmedabad,Away,8,4,4,11,96,False
674,2025-04-16,K. Prapanjan,Tamil Thalaivas,Gujarat Fortunegiants,All-Rounder,5,2,5,3,2,6,51,40.0,60.0,8,0,0,0,Loss,21,22,N/A,1987-09-09,37,Pakistan,Kolkata,Away,8,0,3,10,35,False
675,2022-08-01,Nitesh Kumar,UP Yoddha,Gujarat Fortunegiants,Defender,15,7,3,3,7,6,40,46.67,100.0,13,1,1,0,Win,38,22,N/A,2004-10-03,20,Bangladesh,Patna,Away,4,2,0,9,29,False
676,2018-08-03,Adarsh T,Telugu Titans,Bengal Warriors,Raider,25,1,4,4,1,8,40,4.0,100.0,9,0,0,1,Loss,23,24,Adarsh T,1994-01-23,31,Bangladesh,Mumbai,Away,10,3,0,12,42,False
677,2018-09-16,Sahil Gulia,Tamil Thalaivas,UP Yoddha,Raider,15,13,14,0,13,0,53,86.67,0.0,13,0,1,0,Win,40,26,N/A,1997-06-13,27,India,Lucknow,Away,10,5,2,15,28,False
678,2022-10-16,Vaibhav Garje,Bengal Warriors,Dabang Delhi,Raider,7,1,6,4,1,8,46,14.29,66.67,9,0,0,0,Loss,23,28,N/A,1997-12-27,27,Sri Lanka,Hyderabad,Away,3,4,3,13,85,False
679,2024-10-03,Jeeva Kumar,Tamil Thalaivas,Gujarat Fortunegiants,Defender,8,7,6,5,7,10,47,87.5,83.33,17,1,1,0,Win,37,25,Jeeva Kumar,1995-06-21,29,Nepal,Chandigarh,Away,11,0,3,4,66,False
680,2019-06-14,Manjeet,Dabang Delhi,Telugu Titans,Defender,15,3,14,14,3,28,48,20.0,100.0,31,0,0,1,Loss,29,21,Manjeet,1990-10-20,34,Bangladesh,Patna,Away,4,2,5,15,27,False
681,2021-01-04,Rajnish,Telugu Titans,Patna Pirates,Defender,8,7,9,3,7,6,39,87.5,33.33,13,0,1,0,Loss,36,16,Rajnish,2003-11-10,21,Sri Lanka,Patna,Away,10,5,4,11,70,False
682,2022-02-11,Heidarali Ekrami,U Mumba,UP Yoddha,Raider,7,7,11,1,7,2,32,100.0,9.09,9,2,1,0,Win,37,35,N/A,1993-04-15,32,Sri Lanka,Chennai,Away,6,3,3,9,38,False
683,2018-05-03,Prashanth Kumar Rai,Patna Pirates,Dabang Delhi,All-Rounder,14,0,9,5,0,10,31,0.0,55.56,10,2,1,0,Win,23,18,N/A,1986-01-01,39,Pakistan,Chandigarh,Away,12,3,2,6,74,False
684,2025-04-28,Devank,Jaipur Pink Panthers,Bengal Warriors,All-Rounder,8,2,10,9,2,18,43,25.0,90.0,20,3,1,1,Win,23,35,N/A,1999-09-10,25,India,Chandigarh,Away,3,1,1,4,69,False
